0,39,40,1,18,9242579,36
0,89,94,1,24,21039014,79
0,14,23,1,4,4881351,13
0,51,57,3,13,14279978,38
0,23,79,2,11,14015558,59
0,22,24,1,5,5528171,14
0,118,130,1,72,34336787,101
0,31,32,1,7,7525026,29
0,40,44,1,2,9895974,35
0,46,46,1,18,11243880,45
0,100,123,2,54,30823018,73
0,10,11,1,6,2915402,9
0,93,113,3,19,26697305,75
0,40,49,2,9,11051726,31
0,26,31,1,19,7043312,26
0,39,48,2,11,12251832,26
0,50,80,1,12,17506250,39
0,20,28,1,18,6053479,17
0,9,9,1,3,1824104,9
0,20,21,1,2,4992128,19
0,81,90,5,23,23655455,70
0,6,17,1,3,3523248,4
0,66,70,1,32,15832756,59
0,40,56,1,31,12650749,27
0,116,153,1,21,30223253,60
0,17,25,1,3,6319812,14
0,138,151,3,99,33314719,117
0,13,13,2,4,2709012,12
0,118,138,1,31,30324190,99
0,19,23,1,14,5158341,14
1,50,56,1,30,12640529,48
0,24,26,1,6,7124420,18
0,28,28,1,19,6032586,26
0,65,71,5,25,15978751,59
0,115,124,1,36,28525349,103
0,40,51,1,18,11534095,23
0,93,147,1,12,33885426,71
0,24,27,1,2,6643409,16
0,59,92,2,14,22482928,45
0,93,104,1,65,23038338,68
0,29,29,1,3,6394376,25
0,49,88,1,6,20317085,25
0,130,136,1,25,33767237,119
0,18,18,2,5,4040658,18
0,26,27,3,11,6779911,25
0,23,33,1,15,8324345,19
0,14,14,1,3,2942244,14
0,70,72,1,7,17992232,61
0,23,27,1,5,5816884,17
0,69,131,1,14,29434314,21
0,9,38,1,2,9143689,4
0,109,149,1,19,36215478,91
0,43,52,1,4,13990724,39
0,108,163,3,49,37763767,83
0,58,58,1,3,16112364,57
0,35,36,2,6,7233755,35
0,13,16,1,5,3061731,10
0,18,20,1,14,4457322,14
1,68,97,1,24,20934268,39
0,39,89,1,15,22060009,26
0,114,134,2,82,30079671,75
0,23,25,1,15,6413474,23
0,26,30,3,7,6575550,24
0,26,90,1,6,16536651,45
0,75,87,1,58,21972366,68
0,35,55,1,5,12939580,11
0,19,28,1,8,6017532,16
0,12,13,1,6,3110836,10
0,42,46,1,13,11688455,35
0,38,42,1,14,11979604,29
0,80,108,1,8,26483048,53
0,34,34,1,11,7693110,33
0,213,246,2,89,55075097,158
0,23,27,1,5,7822151,18
0,25,28,1,8,6452799,21
0,44,70,1,17,17778845,35
0,72,83,1,15,22661071,46
0,13,13,1,4,2992323,6
0,15,15,1,2,3643081,13
0,29,31,1,5,6754192,27
0,18,81,1,5,14095038,16
0,21,67,1,7,14624967,8
0,92,119,1,31,26768142,77
0,43,56,2,19,13687503,28
0,78,174,1,26,37692984,36
0,44,58,1,16,15045574,35
0,93,151,1,3,36293314,49
0,119,122,1,14,28517122,67
0,26,29,1,3,6720738,26
0,20,23,2,10,5065277,19
0,13,17,1,3,4045573,10
0,66,152,2,37,35972442,39
0,13,13,1,2,2837254,13
0,57,70,4,36,15551948,43
0,104,176,2,63,41700671,60
0,62,71,2,6,17394138,52
0,38,44,3,35,10018264,35
0,83,93,1,23,23065016,73
0,91,159,1,61,35140230,48
0,197,216,3,37,53688643,152
0,17,53,1,4,15831708,12
0,69,82,1,18,18604908,61
0,58,209,2,8,41754567,55
1,41,47,1,6,10900692,37
0,40,58,1,31,12344937,32
0,86,137,5,88,48674028,52
0,38,42,2,13,10908427,21
0,77,85,1,36,20584869,63
0,134,159,1,20,42245796,92
0,4,23,1,6,2200377,4
0,26,27,1,12,6292967,21
0,23,35,1,3,8416297,21
0,17,24,3,14,6235165,13
0,34,75,1,4,15761053,21
0,61,89,1,2,21947012,35
0,53,58,4,15,12775581,42
0,34,36,1,2,8986024,33
0,53,54,2,20,11643790,51
1,34,38,1,28,9029060,32
0,21,24,1,5,5507164,15
0,34,191,1,17,47710260,16
0,58,64,1,11,15039858,48
0,101,134,1,19,29693797,49
0,77,93,3,33,20328359,44
0,53,67,1,20,15305622,33
0,34,43,2,7,9643258,31
0,9,9,1,2,2063603,9
0,69,71,1,52,17595116,64
0,7,28,1,4,5119215,5
0,32,39,1,19,9652518,28
0,27,31,1,4,7796416,18
0,37,41,1,11,8689147,35
0,25,59,1,3,14209363,42
0,22,30,1,10,5942537,13
0,19,40,3,2,8959260,7
0,121,126,1,62,31638315,111
0,44,58,1,10,13917750,32
0,63,68,2,4,15680642,46
0,23,26,1,3,5641678,18
0,55,66,3,6,15082294,44
0,74,77,1,41,15928361,50
0,32,36,1,6,8992464,28
0,54,55,2,8,12606651,49
0,27,29,1,13,6723840,22
0,50,52,1,27,12664892,48
0,45,47,1,8,11506930,42
0,34,37,1,18,10685404,33
0,16,16,1,10,3771327,16
0,32,38,1,25,10931122,22
0,86,107,1,33,26167041,51
0,84,102,1,3,25622498,50
0,50,105,6,22,26113285,27
0,65,131,1,30,24860454,25
0,12,21,1,2,4951715,9
0,16,24,1,2,4120751,17
0,21,24,1,7,5227604,15
0,22,23,2,12,5183232,19
0,34,44,1,30,10573366,29
0,62,69,1,7,15331360,55
0,15,18,1,8,4408809,9
0,18,49,3,2,27325604,47
0,14,14,2,2,3082392,13
0,30,31,2,9,7497777,25
0,132,150,1,2,34493603,96
0,93,98,1,37,19741986,88
1,10,36,2,2,5531042,15
0,33,33,1,6,7439956,28
0,130,154,1,119,35865938,100
0,127,158,1,75,36246394,82
0,27,38,1,11,8037218,20
1,80,117,2,34,26482488,56
0,27,35,43,13,8273427,23
0,16,19,1,3,3854221,14
0,82,214,1,67,50097955,40
0,26,35,3,20,8797792,19
0,23,25,1,20,5769018,22
0,16,52,1,14,10966041,10
0,176,223,1,90,50229203,158
0,21,24,1,12,6563639,15
0,16,19,1,9,4291229,12
0,61,79,1,17,21419363,46
0,98,122,1,8,31809923,74
0,47,75,1,21,14245463,43
1,49,56,2,37,11852112,41
0,32,39,1,8,9742065,22
0,33,37,1,3,8793406,27
0,183,215,1,55,45930869,152
0,34,34,1,10,7651606,29
0,21,22,1,8,5420961,17
0,62,66,2,10,14520425,56
0,24,25,1,12,5892826,22
0,55,71,1,9,18624498,31
0,27,29,1,13,6602030,24
0,153,198,3,39,46225610,98
0,16,55,3,4,14109503,6
0,41,54,1,6,11929746,31
0,5,42,1,3,8791219,3
0,86,93,1,51,21198614,73
0,94,116,3,91,31104306,62
0,36,68,1,29,16864849,19
0,61,67,1,3,16357284,50
0,72,82,1,39,19882603,58
0,28,33,1,9,5268749,21
0,28,62,1,15,14396484,26
0,63,176,1,11,38685287,47
0,74,91,1,33,18759972,53
0,57,61,1,2,13430362,44
0,159,236,1,29,54021904,115
0,18,18,6,12,3846986,18
0,73,85,1,13,18226456,44
0,61,76,1,8,14539159,49
0,80,114,1,89,24740803,45
0,6,92,1,2,20694235,4
0,84,207,1,12,40334359,38
0,97,138,1,55,39262119,73
0,73,110,1,20,25548390,51
0,92,142,1,29,31584411,69
0,39,39,1,7,8865281,36
0,75,162,1,17,35671935,30
0,12,12,2,3,3225704,12
0,144,148,1,7,33895922,129
0,46,112,1,23,26165662,33
0,25,37,1,26,6546087,18
0,32,44,2,22,9745513,23
0,74,94,1,26,22134994,47
0,107,224,2,48,51359001,70
0,8,15,2,2,3697146,7
0,9,16,1,3,3935239,3
0,142,183,1,110,51666285,111
0,81,103,1,5,24443484,62
0,92,103,1,2,18677899,74
0,59,120,1,6,29296618,34
0,14,19,2,9,4481952,12
1,15,16,1,3,3182811,15
0,48,91,1,28,20724487,28
0,86,109,1,59,24712617,57
0,37,39,1,14,11607816,28
0,41,45,1,18,10382139,37
0,75,75,27,5,14442327,75
0,11,13,2,3,2561783,11
0,62,86,2,60,19215461,43
0,58,76,3,15,18014433,40
0,19,22,3,2,5125763,15
0,16,83,1,9,18963191,10
0,77,108,1,80,24566668,60
0,6,20,1,3,3415847,5
0,12,38,1,3,11245817,3
0,44,55,2,9,12119507,31
0,60,67,1,8,17191065,59
0,9,9,1,8,2565169,9
0,38,38,2,5,9201672,28
0,11,13,1,7,3526182,9
0,65,69,1,10,14717103,53
0,53,62,2,12,15228822,39
0,115,151,6,17,34819218,84
0,84,94,1,34,22819348,72
0,67,81,2,34,21531801,42
0,31,33,1,20,7604972,27
0,90,115,1,64,26240812,59
0,9,9,1,6,2014440,7
0,14,48,1,2,11737043,7
0,20,21,1,6,4720494,20
0,90,140,1,18,32036578,65
0,34,34,3,2,7958826,31
0,53,56,1,10,11270916,38
0,4,7,1,2,1926851,3
0,41,42,1,29,8903579,41
0,86,103,2,6,24618282,54
0,41,42,1,3,10374827,39
0,13,13,1,3,3212849,12
0,9,9,1,6,2289645,8
0,38,48,1,22,11697979,26
0,10,13,1,4,2993966,10
0,71,82,1,48,18662532,62
0,46,53,2,25,11823189,38
0,8,8,1,2,2001066,8
0,23,41,1,8,11168912,23
0,13,29,2,7,6338993,11
0,45,87,1,17,17525157,24
0,139,226,2,26,51429354,59
0,46,73,3,28,16709788,33
0,8,10,1,2,2358117,3
0,37,37,2,6,7724777,32
0,17,17,1,6,3829292,17
0,42,45,2,18,9173656,38
0,30,41,1,25,9929737,27
0,6,6,1,5,1318972,6
0,100,114,16,69,43608789,77
0,70,114,1,23,25322439,38
0,80,87,1,4,19033854,69
0,11,42,2,5,9816711,8
0,20,22,1,6,5881618,14
0,29,53,2,3,11750201,22
0,55,81,1,19,19211524,37
1,39,58,1,15,11406310,38
0,15,17,1,13,7983948,13
0,49,63,1,27,14758762,37
0,13,29,1,6,6813152,7
0,9,10,1,8,2187538,9
0,30,37,1,8,7958289,23
0,13,13,1,4,2748419,13
0,22,23,1,8,5133146,16
0,116,156,1,23,32898686,67
0,23,24,1,11,4985544,21
0,15,15,1,5,3200411,12
0,19,24,44,5,5530418,16
0,42,47,1,5,11030098,34
0,68,75,1,33,16799552,60
0,15,17,1,2,3394036,15
0,16,33,1,13,9514740,16
0,37,37,5,33,8079116,35
0,146,159,2,46,35905169,131
0,15,28,1,21,6105574,10
1,40,45,3,18,8920370,21
0,12,13,2,11,3333646,12
0,50,73,1,10,17234933,32
0,47,55,1,14,12585822,36
0,69,72,1,3,16397185,61
0,64,71,1,10,15226638,55
0,10,10,1,7,2085232,10
0,64,73,1,21,16997126,49
0,74,94,7,8,21242509,59
0,24,28,1,9,5956189,21
0,17,19,1,2,4690130,16
0,124,154,5,64,35684613,104
0,147,198,1,5,48011916,118
0,22,28,2,7,6380799,14
1,23,24,2,11,5845194,23
0,34,49,1,27,11638849,30
0,20,20,1,9,4762954,20
0,35,48,1,5,10562004,20
0,94,242,3,32,67891028,34
0,9,11,1,2,3372344,6
0,30,51,1,27,11934198,23
0,26,80,1,3,12073939,26
0,45,49,4,4,11815321,39
0,85,91,1,37,20376043,75
0,115,130,1,75,27384112,99
0,97,118,1,4,32317216,76
0,18,49,1,7,11351856,9
0,15,16,1,10,3404006,15
0,50,52,2,11,12874396,40
0,100,135,1,26,29708426,75
0,36,42,1,19,10143649,30
0,50,65,3,30,16799488,34
0,23,38,1,8,8453471,19
0,38,46,1,21,13739349,34
0,33,34,1,13,7359372,31
0,31,45,2,15,11018417,24
0,32,35,1,15,7822406,30
0,34,39,5,10,11808721,27
0,23,30,1,18,7099327,18
1,43,45,2,4,10042155,35
0,176,232,3,111,54709467,148
0,13,24,2,7,4803044,4
0,39,55,1,16,13891601,20
0,26,27,2,13,5689453,26
0,33,38,3,21,9511256,28
0,21,30,1,12,8144557,11
0,40,41,1,12,9428465,30
0,12,12,1,4,2521381,12
0,10,12,1,4,2605093,8
0,49,69,1,12,18016044,33
0,100,115,1,4,30490298,75
0,72,103,1,24,25498942,56
0,62,67,1,39,18150911,53
0,75,230,2,36,56706651,38
0,80,156,2,12,38005957,41
0,118,142,1,35,31406167,105
0,27,28,2,26,6479394,27
0,25,34,1,11,8980341,19
0,23,27,1,10,5963586,19
0,14,14,1,10,2941335,14
0,8,9,1,2,2339536,7
0,95,114,2,73,25935238,80
0,43,45,1,5,10575366,31
0,36,66,1,7,13120330,55
0,139,229,6,3,54227682,98
0,46,54,1,15,11977857,42
0,30,33,1,20,7677696,23
0,106,147,2,64,32521631,108
0,81,123,2,15,26729499,37
0,29,34,1,16,8498033,20
0,39,43,1,20,9380622,27
0,33,45,1,18,9999991,32
0,38,65,1,21,19414293,22
0,16,21,1,2,4608425,16
0,170,222,3,45,51261265,124
0,45,49,1,5,10905219,33
0,179,247,1,15,56282170,109
0,16,18,1,10,4371220,14
0,93,186,2,28,39009769,52
0,50,136,1,26,34037381,42
0,32,46,1,11,10607937,16
0,18,198,2,3,40697468,13
0,65,70,3,32,15039219,61
0,13,24,1,4,7641097,5
0,16,20,1,11,3833682,14
0,44,45,1,16,9496903,38
0,5,5,1,3,1337146,5
0,57,64,1,2,14920733,52
0,40,42,1,6,11809453,32
0,52,83,2,7,19033007,32
0,19,22,4,3,4826777,18
0,30,34,1,11,8014736,23
0,60,123,2,39,39351195,37
0,50,52,1,27,11486648,48
0,30,42,2,23,8963835,23
0,11,93,1,7,23812912,9
0,28,31,1,10,7067060,25
0,46,57,1,9,12475392,36
0,93,172,3,20,39492295,68
0,23,26,2,4,5368018,22
0,17,19,1,11,4441533,13
0,48,58,2,5,16045533,36
0,14,15,1,6,3888230,14
0,33,48,1,18,10683546,26
0,18,18,1,3,4058120,18
0,37,47,2,11,14661129,32
0,66,66,1,11,13943008,61
0,49,71,1,3,17078778,38
0,13,13,1,2,2890729,13
1,15,21,1,14,5147845,11
0,116,215,1,107,48730824,91
0,94,102,1,59,23982364,85
0,91,151,1,68,39149732,45
0,53,55,1,17,13787550,47
0,76,100,1,2,24420355,63
0,23,30,2,16,8545431,13
0,39,206,4,21,43900834,24
0,106,130,1,40,30594427,75
0,129,191,2,65,44387903,83
0,22,30,1,8,6586551,18
0,21,22,1,4,4956687,19
0,112,143,2,9,35113876,69
0,27,27,1,2,5539322,27
0,75,78,2,10,17817139,59
0,7,7,1,5,1609273,7
0,20,21,1,10,5364244,19
0,45,69,1,37,13182569,40
0,58,69,1,15,16433031,43
0,119,167,2,55,36767169,92
0,121,126,1,29,27190309,111
0,34,72,1,4,12683177,24
0,11,12,1,3,2316919,9
0,56,144,2,16,33562876,18
0,91,95,1,40,20658531,77
0,59,67,1,40,16308964,54
0,86,106,2,16,23883671,65
0,17,20,1,5,4614574,17
0,109,208,1,50,49452977,51
0,130,152,2,60,36922803,107
0,13,14,2,2,3135028,13
0,24,26,1,9,5514427,24
0,31,33,1,2,7289602,26
0,19,20,1,11,5341940,17
0,21,23,2,10,5110481,20
0,28,31,1,3,7742408,21
0,28,31,1,11,7453590,21
0,47,57,1,5,12751678,27
0,67,71,2,22,15917533,55
0,42,53,1,9,12215543,29
0,25,37,1,12,8589783,15
0,22,22,1,2,4885053,20
0,125,148,1,3,36189315,95
0,14,14,1,6,3020804,7
0,26,30,1,8,6680990,16
0,15,15,1,4,3903343,13
0,8,8,1,3,2117638,8
0,36,46,1,19,11183810,27
0,35,62,1,11,16953330,23
0,15,19,2,10,4843692,13
0,33,37,2,12,8937486,28
0,52,68,1,10,15474976,39
0,75,127,2,83,27747384,33
0,57,65,1,5,14992445,51
0,33,39,1,5,9077349,26
0,87,91,1,2,19758324,86
0,102,174,1,65,40105640,71
0,16,23,1,10,4971113,10
0,27,33,1,14,7949428,17
0,72,159,1,7,36847727,26
0,40,41,1,13,9308369,39
0,5,5,1,3,1044168,5
0,20,21,2,8,4154577,20
0,39,47,1,4,10853894,28
0,60,69,1,8,15858168,51
0,26,29,2,4,6600491,19
0,27,60,1,3,13853372,7
0,128,209,1,51,61427246,46
0,44,55,3,12,11746506,26
0,26,28,1,9,6176576,18
0,68,89,1,5,19779654,55
0,113,146,1,16,36631598,85
0,50,78,2,19,19348845,36
0,52,65,1,3,15319866,46
0,35,35,2,24,8066755,27
0,20,22,1,10,4693883,16
0,37,38,1,4,8896206,30
0,17,17,1,7,4472220,14
0,51,63,2,7,15527212,47
0,61,68,1,7,16035800,51
0,34,38,1,5,7593278,25
0,168,220,1,95,51861680,99
0,14,28,1,8,6767462,8
0,9,54,1,3,11630901,3
0,28,35,1,4,9349185,22
0,21,21,1,5,5045741,20
0,48,61,15,30,14455424,38
0,11,11,1,5,2997701,11
0,74,80,1,46,18430371,65
0,37,40,1,32,8318690,34
0,6,6,1,6,1372532,6
0,90,146,1,17,32582568,53
0,51,76,1,5,15986635,23
0,18,34,1,10,10580355,9
0,126,162,2,36,39906066,85
0,33,34,1,14,8694537,26
0,61,76,1,13,20948875,37
0,74,110,1,15,25776488,53
0,10,27,2,7,9032177,9
0,28,29,1,17,6386888,25
0,4,19,1,3,4146183,6
0,116,128,1,46,30366533,75
0,10,10,1,2,2315180,9
0,41,44,1,24,9428672,37
0,28,36,1,3,10351652,18
0,48,50,3,8,11240760,47
0,92,100,1,50,23215325,78
0,35,36,1,3,8432864,36
0,203,236,2,95,64848361,131
0,39,64,1,18,14330952,19
0,48,52,1,10,12356604,47
0,22,40,1,16,7886236,17
0,2,56,1,2,11406518,11
0,41,50,1,3,11678140,31
0,25,26,1,12,6624245,24
0,23,25,1,9,5124096,21
0,57,82,1,9,21449692,41
0,43,50,1,2,12397116,28
0,57,61,2,31,14162570,54
0,42,49,1,38,11381918,35
0,27,35,1,3,7505027,24
0,67,83,1,18,19289847,42
0,32,34,1,23,7563964,32
0,3,9,1,4,1908275,3
0,12,13,1,4,3304582,12
0,16,18,2,4,4125011,13
0,47,52,2,8,15735678,41
0,72,84,6,33,18999113,57
0,46,54,1,23,12096291,36
0,9,24,1,5,6011224,6
0,62,80,2,19,20420975,51
0,59,65,1,39,13943483,53
0,54,64,1,5,14019344,47
0,27,36,1,9,10977235,26
0,18,22,1,9,5488265,16
0,27,27,1,4,5924120,27
1,73,80,1,16,16330489,69
0,44,53,1,15,11939135,33
0,21,21,1,2,4349146,13
0,51,64,1,7,15075676,42
0,30,32,1,19,6767634,25
0,10,19,1,4,4772106,17
0,83,96,1,13,22193994,75
0,100,120,3,60,26046295,72
0,46,74,1,6,16243231,30
0,172,195,1,7,43954791,140
0,87,100,1,4,24639416,69
0,28,38,1,5,8366511,18
0,30,31,1,3,6881215,30
0,23,25,1,16,5609169,22
1,50,50,2,36,11958607,50
0,33,36,1,22,8902764,27
0,20,26,1,9,5066120,16
0,175,211,1,28,49296337,138
0,55,60,1,29,13733707,52
0,26,26,1,2,5589567,25
0,13,13,1,3,2618781,11
0,6,7,1,5,1399451,6
0,62,76,1,22,16647088,53
0,32,35,1,5,7629272,30
0,14,26,1,3,7147672,7
0,11,14,1,3,3245653,11
0,17,18,1,3,4492215,17
0,85,96,1,29,23375997,70
0,190,221,1,24,47340417,154
0,33,33,1,26,7938448,33
0,42,44,4,39,9937710,37
0,97,132,1,20,36533303,56
0,22,23,1,4,7465442,19
0,12,12,1,5,2433457,12
0,23,30,1,15,6253875,19
0,56,59,1,35,14877127,45
0,22,24,3,13,5212089,20
0,51,53,1,16,12100585,49
0,10,62,1,8,13716539,4
0,103,133,1,28,25494895,69
0,19,31,2,2,7254705,16
0,7,7,1,2,1784807,7
0,15,18,1,2,4646210,14
0,17,20,2,4,4594709,15
0,94,127,3,55,28765600,68
0,5,5,1,2,923879,5
0,71,85,1,32,22488279,41
0,102,132,1,31,35618188,57
0,11,15,1,4,3331395,11
0,22,22,2,10,4967699,22
0,43,56,1,2,13064725,35
0,18,18,1,14,4181471,16
0,36,37,2,23,7928319,32
0,10,17,1,2,2972462,13
1,26,28,1,21,7313818,23
0,56,79,3,37,19120349,46
0,19,21,1,14,4491687,16
0,14,14,1,2,3000952,14
0,27,30,1,3,7354040,25
0,173,194,1,128,44070998,124
0,11,20,1,4,4289882,7
0,37,40,1,5,10007280,29
0,33,35,4,4,7648123,27
0,55,72,1,5,15153337,34
0,40,52,1,23,10749706,26
0,116,144,1,8,37266300,95
0,39,50,5,12,13472231,27
0,12,13,1,3,2981713,8
0,24,25,1,12,6162437,22
0,81,139,1,33,31915969,36
0,32,59,1,15,13260195,20
0,21,26,2,14,5972677,15
0,19,20,1,2,4577981,18
0,81,99,1,11,24519214,60
0,68,68,1,3,15048155,66
0,45,57,1,26,20650128,32
0,8,11,1,7,2832651,5
0,3,16,1,4,5433855,3
0,29,38,1,13,8692460,17
0,62,86,1,7,16643609,20
0,66,80,1,27,18271272,52
0,41,43,2,13,9228758,40
0,65,136,1,11,27725623,19
0,44,86,2,3,25506373,14
0,2,12,1,2,2791158,7
0,60,72,1,38,15409841,54
0,54,67,1,27,13701065,27
0,64,73,3,56,17822738,54
0,14,15,1,9,3496091,14
0,45,67,1,13,19866520,48
0,96,106,2,50,23977959,82
0,28,35,1,4,8548910,16
0,29,31,1,5,5439522,29
0,50,57,2,36,13298385,38
0,59,129,1,14,32030857,33
0,30,106,1,10,28150235,18
0,22,36,1,9,8850547,14
0,100,116,1,33,26507490,77
0,14,14,1,8,3298827,12
0,20,23,2,8,5457749,17
0,29,33,1,23,7917571,22
0,8,8,1,2,1730132,8
0,166,172,2,7,37553969,165
0,128,169,1,47,40193914,101
0,71,107,2,21,20172462,25
0,48,58,1,26,12503162,42
0,66,71,2,31,18972819,59
0,15,17,1,5,3894774,12
0,16,224,2,5,39862214,10
0,12,15,1,5,3382104,10
0,23,26,1,10,7149598,21
0,46,62,1,28,13771219,34
0,8,10,2,2,2723960,6
0,82,88,1,24,24627888,53
0,103,117,2,22,31273283,76
1,84,84,1,37,21798108,84
0,12,12,1,5,2633996,12
0,171,187,2,42,42663371,150
0,24,26,1,12,5986373,21
0,77,92,1,21,20579572,62
0,34,60,1,14,13239269,28
0,15,16,1,11,3304528,15
0,31,45,1,13,9972831,22
0,144,158,10,86,34747635,103
0,61,69,1,20,16274411,52
0,10,11,1,3,2486462,9
0,29,37,1,6,9870882,15
0,26,26,2,19,5309570,24
0,55,67,1,10,17680988,35
0,23,24,1,17,6112877,23
0,41,45,2,24,10811498,39
0,8,8,2,2,1514274,4
0,27,27,1,2,7761019,24
0,43,76,2,7,16980248,38
0,74,85,1,30,19898865,61
1,124,166,4,110,40184605,76
0,171,195,1,88,44032835,137
0,10,16,1,2,3742476,13
0,69,92,1,34,19490219,49
0,43,74,1,3,16092853,25
0,9,31,1,2,7824670,3
0,34,40,1,26,8843240,27
0,18,22,1,13,5906028,15
0,44,48,1,20,10358295,43
0,70,71,1,22,17687929,64
0,105,146,1,17,35458062,69
0,119,195,2,10,48478554,51
0,105,115,1,11,29517277,91
0,41,49,1,7,11731268,32
0,16,26,2,7,9670760,9
0,35,53,1,9,13400510,21
0,28,45,2,13,9434145,22
0,21,23,1,6,4879982,14
0,33,39,1,5,7602370,17
0,14,15,1,5,3985833,13
0,21,29,1,14,6631379,19
0,132,141,2,47,30809687,113
0,17,26,2,9,6170135,9
0,34,36,1,16,7974361,25
0,91,125,1,64,34700424,62
0,11,13,1,4,2735761,7
0,74,99,1,63,22921782,64
0,47,51,1,21,12124621,45
0,108,187,1,44,42521299,69
0,115,129,1,23,27885222,102
0,73,80,1,4,18762573,55
0,18,19,1,9,4660308,18
0,39,42,1,5,9808584,29
0,16,40,1,2,7131748,32
0,109,195,1,78,41186565,56
0,9,11,1,9,2312311,6
0,23,23,1,3,4776606,20
0,128,132,1,18,27433061,97
0,37,40,1,11,9365722,37
0,71,93,1,7,22359709,32
0,25,29,1,5,6469768,25
0,33,37,1,8,9267438,29
0,29,29,1,2,6999163,27
0,22,24,1,3,4815964,19
0,35,53,1,14,11598077,29
0,80,91,1,51,19767150,75
0,42,51,1,20,12138512,35
0,5,5,1,4,1034228,5
0,48,53,1,13,13378942,40
0,8,13,1,4,2973199,7
0,31,40,1,9,9377296,18
0,7,7,1,2,1676448,7
0,93,105,2,7,25039070,75
0,17,27,1,2,6787855,15
0,66,77,1,3,17476494,54
0,124,167,1,7,39487994,107
0,17,25,1,2,6226766,12
0,20,20,1,8,4684849,20
0,74,84,1,52,18308701,63
0,32,48,1,2,12026957,28
0,77,85,1,27,21195473,69
0,32,44,1,18,11235666,22
0,14,18,1,8,4055951,12
0,15,15,1,7,3242182,14
0,11,11,1,4,2423216,8
0,63,82,2,8,15920060,53
0,42,46,1,9,10370283,37
0,18,18,1,2,4656472,18
0,45,51,1,28,11263175,43
0,58,67,1,18,14741674,46
0,56,62,1,10,16291901,39
